image_path,room_type,condition_score,split
kitchen/industrial/kitchen_industrial_93.jpg,kitchen,3.0,train
kitchen/boho/kitchen_boho_351.jpg,kitchen,3.2,train
kitchen/scandinavian/kitchen_scandinavian_125.jpg,kitchen,4.0,train
kitchen/modern/kitchen_modern_193.jpg,kitchen,4.5,train
living_room/minimalist/living_room_minimalist_50.jpg,living room,3.5,train
living_room/scandinavian/living_room_scandinavian_93.jpg,living room,4.0,train
kitchen/industrial/kitchen_industrial_190.jpg,kitchen,3.0,train
living_room/boho/living_room_boho_42.jpg,living room,3.2,train
bedroom/modern/bedroom_modern_40.jpg,bedroom,4.5,train
bedroom/minimalist/bedroom_minimalist_150.jpg,bedroom,3.5,train
bathroom/minimalist/bathroom_minimalist_81.jpg,bathroom,3.5,train
bathroom/minimalist/bathroom_minimalist_145.jpg,bathroom,3.5,train
living_room/industrial/living_room_industrial_12.jpg,living room,3.0,train
bedroom/industrial/bedroom_industrial_48.jpg,bedroom,3.0,train
bathroom/minimalist/bathroom_minimalist_90.jpg,bathroom,3.5,train
bathroom/modern/bathroom_modern_125.jpg,bathroom,4.5,train
living_room/boho/living_room_boho_80.jpg,living room,3.2,train
bedroom/scandinavian/bedroom_scandinavian_139.jpg,bedroom,4.0,train
living_room/modern/living_room_modern_229.jpg,living room,4.5,train
bathroom/boho/bathroom_boho_91.jpg,bathroom,3.2,train
kitchen/industrial/kitchen_industrial_295.jpg,kitchen,3.0,train
kitchen/scandinavian/kitchen_scandinavian_138.jpg,kitchen,4.0,train
bathroom/minimalist/bathroom_minimalist_122.jpg,bathroom,3.5,train
living_room/industrial/living_room_industrial_19.jpg,living room,3.0,train
bedroom/boho/bedroom_boho_11.jpg,bedroom,3.2,train
living_room/industrial/living_room_industrial_111.jpg,living room,3.0,train
bedroom/industrial/bedroom_industrial_107.jpg,bedroom,3.0,train
bathroom/industrial/bathroom_industrial_58.jpg,bathroom,3.0,train
kitchen/industrial/kitchen_industrial_229.jpg,kitchen,3.0,train
bathroom/minimalist/bathroom_minimalist_128.jpg,bathroom,3.5,train
kitchen/industrial/kitchen_industrial_177.jpg,kitchen,3.0,train
bathroom/industrial/bathroom_industrial_16.jpg,bathroom,3.0,train
bedroom/modern/bedroom_modern_107.jpg,bedroom,4.5,train
bedroom/boho/bedroom_boho_90.jpg,bedroom,3.2,train
bathroom/scandinavian/bathroom_scandinavian_14.jpg,bathroom,4.0,train
bedroom/industrial/bedroom_industrial_115.jpg,bedroom,3.0,train
living_room/boho/living_room_boho_165.jpg,living room,3.2,train
bedroom/minimalist/bedroom_minimalist_61.jpg,bedroom,3.5,train
kitchen/boho/kitchen_boho_135.jpg,kitchen,3.2,train
bedroom/industrial/bedroom_industrial_20.jpg,bedroom,3.0,train
living_room/modern/living_room_modern_287.jpg,living room,4.5,train
bedroom/industrial/bedroom_industrial_151.jpg,bedroom,3.0,train
bedroom/minimalist/bedroom_minimalist_11.jpg,bedroom,3.5,train
kitchen/minimalist/kitchen_minimalist_2.jpg,kitchen,3.5,train
living_room/minimalist/living_room_minimalist_141.jpg,living room,3.5,train
living_room/minimalist/living_room_minimalist_121.jpg,living room,3.5,train
kitchen/industrial/kitchen_industrial_88.jpg,kitchen,3.0,train
kitchen/boho/kitchen_boho_377.jpg,kitchen,3.2,train
kitchen/scandinavian/kitchen_scandinavian_149.jpg,kitchen,4.0,train
kitchen/scandinavian/kitchen_scandinavian_140.jpg,kitchen,4.0,train
bathroom/industrial/bathroom_industrial_9.jpg,bathroom,3.0,train
living_room/scandinavian/living_room_scandinavian_121.jpg,living room,4.0,train
bathroom/modern/bathroom_modern_81.jpg,bathroom,4.5,train
kitchen/boho/kitchen_boho_239.jpg,kitchen,3.2,train
kitchen/industrial/kitchen_industrial_266.jpg,kitchen,3.0,train
living_room/scandinavian/living_room_scandinavian_109.jpg,living room,4.0,train
bathroom/industrial/bathroom_industrial_8.jpg,bathroom,3.0,train
kitchen/modern/kitchen_modern_23.jpg,kitchen,4.5,train
kitchen/boho/kitchen_boho_232.jpg,kitchen,3.2,train
bedroom/minimalist/bedroom_minimalist_180.jpg,bedroom,3.5,train
living_room/boho/living_room_boho_76.jpg,living room,3.2,train
bedroom/modern/bedroom_modern_165.jpg,bedroom,4.5,train
living_room/modern/living_room_modern_40.jpg,living room,4.5,train
bedroom/minimalist/bedroom_minimalist_177.jpg,bedroom,3.5,train
bathroom/minimalist/bathroom_minimalist_34.jpg,bathroom,3.5,train
living_room/industrial/living_room_industrial_127.jpg,living room,3.0,train
living_room/scandinavian/living_room_scandinavian_103.jpg,living room,4.0,train
living_room/industrial/living_room_industrial_137.jpg,living room,3.0,train
bathroom/modern/bathroom_modern_1.jpg,bathroom,4.5,train
bedroom/industrial/bedroom_industrial_201.jpg,bedroom,3.0,train
living_room/modern/living_room_modern_264.jpg,living room,4.5,train
bedroom/industrial/bedroom_industrial_39.jpg,bedroom,3.0,train
living_room/minimalist/living_room_minimalist_136.jpg,living room,3.5,train
bathroom/boho/bathroom_boho_96.jpg,bathroom,3.2,train
living_room/minimalist/living_room_minimalist_154.jpg,living room,3.5,train
kitchen/modern/kitchen_modern_17.jpg,kitchen,4.5,train
bathroom/modern/bathroom_modern_19.jpg,bathroom,4.5,train
kitchen/minimalist/kitchen_minimalist_116.jpg,kitchen,3.5,train
bedroom/scandinavian/bedroom_scandinavian_85.jpg,bedroom,4.0,train
bedroom/modern/bedroom_modern_77.jpg,bedroom,4.5,train
kitchen/modern/kitchen_modern_206.jpg,kitchen,4.5,train
living_room/minimalist/living_room_minimalist_61.jpg,living room,3.5,train
kitchen/modern/kitchen_modern_350.jpg,kitchen,4.5,train
living_room/industrial/living_room_industrial_47.jpg,living room,3.0,train
living_room/minimalist/living_room_minimalist_0.jpg,living room,3.5,train
bathroom/industrial/bathroom_industrial_111.jpg,bathroom,3.0,train
kitchen/scandinavian/kitchen_scandinavian_69.jpg,kitchen,4.0,train
bathroom/minimalist/bathroom_minimalist_110.jpg,bathroom,3.5,train
kitchen/boho/kitchen_boho_173.jpg,kitchen,3.2,train
living_room/modern/living_room_modern_78.jpg,living room,4.5,train
bedroom/boho/bedroom_boho_106.jpg,bedroom,3.2,train
living_room/boho/living_room_boho_137.jpg,living room,3.2,train
bathroom/boho/bathroom_boho_21.jpg,bathroom,3.2,train
bedroom/boho/bedroom_boho_75.jpg,bedroom,3.2,train
kitchen/boho/kitchen_boho_58.jpg,kitchen,3.2,train
living_room/scandinavian/living_room_scandinavian_105.jpg,living room,4.0,train
living_room/scandinavian/living_room_scandinavian_75.jpg,living room,4.0,train
kitchen/modern/kitchen_modern_98.jpg,kitchen,4.5,train
bedroom/industrial/bedroom_industrial_178.jpg,bedroom,3.0,train
kitchen/boho/kitchen_boho_29.jpg,kitchen,3.2,train
living_room/scandinavian/living_room_scandinavian_128.jpg,living room,4.0,train
living_room/modern/living_room_modern_48.jpg,living room,4.5,train
living_room/industrial/living_room_industrial_157.jpg,living room,3.0,train
kitchen/boho/kitchen_boho_30.jpg,kitchen,3.2,train
kitchen/industrial/kitchen_industrial_191.jpg,kitchen,3.0,train
living_room/boho/living_room_boho_92.jpg,living room,3.2,train
bedroom/modern/bedroom_modern_122.jpg,bedroom,4.5,train
bedroom/modern/bedroom_modern_128.jpg,bedroom,4.5,train
living_room/boho/living_room_boho_32.jpg,living room,3.2,train
kitchen/minimalist/kitchen_minimalist_172.jpg,kitchen,3.5,train
bathroom/modern/bathroom_modern_17.jpg,bathroom,4.5,train
kitchen/boho/kitchen_boho_257.jpg,kitchen,3.2,train
kitchen/industrial/kitchen_industrial_60.jpg,kitchen,3.0,train
living_room/modern/living_room_modern_277.jpg,living room,4.5,train
kitchen/boho/kitchen_boho_224.jpg,kitchen,3.2,train
kitchen/scandinavian/kitchen_scandinavian_117.jpg,kitchen,4.0,train
bedroom/industrial/bedroom_industrial_142.jpg,bedroom,3.0,train
living_room/modern/living_room_modern_202.jpg,living room,4.5,train
kitchen/modern/kitchen_modern_91.jpg,kitchen,4.5,train
bedroom/modern/bedroom_modern_154.jpg,bedroom,4.5,train
kitchen/minimalist/kitchen_minimalist_160.jpg,kitchen,3.5,train
living_room/industrial/living_room_industrial_86.jpg,living room,3.0,train
bedroom/industrial/bedroom_industrial_23.jpg,bedroom,3.0,train
bedroom/boho/bedroom_boho_119.jpg,bedroom,3.2,train
kitchen/boho/kitchen_boho_269.jpg,kitchen,3.2,train
kitchen/minimalist/kitchen_minimalist_5.jpg,kitchen,3.5,train
bedroom/scandinavian/bedroom_scandinavian_88.jpg,bedroom,4.0,train
living_room/boho/living_room_boho_135.jpg,living room,3.2,train
kitchen/modern/kitchen_modern_184.jpg,kitchen,4.5,train
living_room/modern/living_room_modern_284.jpg,living room,4.5,train
kitchen/minimalist/kitchen_minimalist_180.jpg,kitchen,3.5,train
kitchen/boho/kitchen_boho_338.jpg,kitchen,3.2,train
living_room/boho/living_room_boho_25.jpg,living room,3.2,train
living_room/minimalist/living_room_minimalist_185.jpg,living room,3.5,train
kitchen/modern/kitchen_modern_79.jpg,kitchen,4.5,train
living_room/scandinavian/living_room_scandinavian_99.jpg,living room,4.0,train
kitchen/modern/kitchen_modern_238.jpg,kitchen,4.5,train
living_room/boho/living_room_boho_102.jpg,living room,3.2,train
kitchen/modern/kitchen_modern_178.jpg,kitchen,4.5,train
bedroom/minimalist/bedroom_minimalist_42.jpg,bedroom,3.5,train
bathroom/industrial/bathroom_industrial_6.jpg,bathroom,3.0,train
kitchen/minimalist/kitchen_minimalist_112.jpg,kitchen,3.5,train
kitchen/modern/kitchen_modern_128.jpg,kitchen,4.5,train
bathroom/minimalist/bathroom_minimalist_112.jpg,bathroom,3.5,train
kitchen/boho/kitchen_boho_394.jpg,kitchen,3.2,train
bedroom/boho/bedroom_boho_110.jpg,bedroom,3.2,train
living_room/boho/living_room_boho_125.jpg,living room,3.2,train
bedroom/scandinavian/bedroom_scandinavian_15.jpg,bedroom,4.0,train
kitchen/boho/kitchen_boho_258.jpg,kitchen,3.2,train
bedroom/boho/bedroom_boho_122.jpg,bedroom,3.2,train
kitchen/industrial/kitchen_industrial_284.jpg,kitchen,3.0,train
bathroom/boho/bathroom_boho_98.jpg,bathroom,3.2,train
kitchen/boho/kitchen_boho_87.jpg,kitchen,3.2,train
kitchen/minimalist/kitchen_minimalist_128.jpg,kitchen,3.5,train
kitchen/minimalist/kitchen_minimalist_86.jpg,kitchen,3.5,train
bathroom/minimalist/bathroom_minimalist_150.jpg,bathroom,3.5,train
bathroom/minimalist/bathroom_minimalist_16.jpg,bathroom,3.5,train
bathroom/scandinavian/bathroom_scandinavian_11.jpg,bathroom,4.0,train
bedroom/scandinavian/bedroom_scandinavian_143.jpg,bedroom,4.0,train
kitchen/modern/kitchen_modern_229.jpg,kitchen,4.5,train
bedroom/industrial/bedroom_industrial_88.jpg,bedroom,3.0,train
bathroom/scandinavian/bathroom_scandinavian_102.jpg,bathroom,4.0,train
kitchen/boho/kitchen_boho_449.jpg,kitchen,3.2,train
kitchen/minimalist/kitchen_minimalist_104.jpg,kitchen,3.5,train
bedroom/boho/bedroom_boho_128.jpg,bedroom,3.2,train
kitchen/boho/kitchen_boho_140.jpg,kitchen,3.2,train
kitchen/boho/kitchen_boho_253.jpg,kitchen,3.2,train
kitchen/boho/kitchen_boho_76.jpg,kitchen,3.2,train
kitchen/boho/kitchen_boho_176.jpg,kitchen,3.2,train
living_room/industrial/living_room_industrial_14.jpg,living room,3.0,train
bedroom/boho/bedroom_boho_89.jpg,bedroom,3.2,train
bathroom/minimalist/bathroom_minimalist_166.jpg,bathroom,3.5,train
bedroom/industrial/bedroom_industrial_145.jpg,bedroom,3.0,train
bedroom/industrial/bedroom_industrial_60.jpg,bedroom,3.0,train
kitchen/boho/kitchen_boho_61.jpg,kitchen,3.2,train
living_room/modern/living_room_modern_37.jpg,living room,4.5,train
bathroom/minimalist/bathroom_minimalist_108.jpg,bathroom,3.5,train
bathroom/modern/bathroom_modern_77.jpg,bathroom,4.5,train
living_room/industrial/living_room_industrial_197.jpg,living room,3.0,train
bedroom/boho/bedroom_boho_80.jpg,bedroom,3.2,train
bathroom/modern/bathroom_modern_27.jpg,bathroom,4.5,train
bedroom/scandinavian/bedroom_scandinavian_33.jpg,bedroom,4.0,train
bedroom/boho/bedroom_boho_38.jpg,bedroom,3.2,train
bedroom/minimalist/bedroom_minimalist_79.jpg,bedroom,3.5,train
living_room/modern/living_room_modern_250.jpg,living room,4.5,train
living_room/boho/living_room_boho_66.jpg,living room,3.2,train
living_room/industrial/living_room_industrial_34.jpg,living room,3.0,train
bathroom/boho/bathroom_boho_28.jpg,bathroom,3.2,train
bedroom/industrial/bedroom_industrial_33.jpg,bedroom,3.0,train
kitchen/minimalist/kitchen_minimalist_30.jpg,kitchen,3.5,train
kitchen/modern/kitchen_modern_318.jpg,kitchen,4.5,train
kitchen/industrial/kitchen_industrial_105.jpg,kitchen,3.0,train
living_room/minimalist/living_room_minimalist_13.jpg,living room,3.5,train
living_room/modern/living_room_modern_185.jpg,living room,4.5,train
kitchen/modern/kitchen_modern_214.jpg,kitchen,4.5,train
kitchen/modern/kitchen_modern_369.jpg,kitchen,4.5,train
living_room/minimalist/living_room_minimalist_164.jpg,living room,3.5,train
living_room/modern/living_room_modern_210.jpg,living room,4.5,train
bathroom/industrial/bathroom_industrial_10.jpg,bathroom,3.0,train
kitchen/industrial/kitchen_industrial_221.jpg,kitchen,3.0,train
bedroom/minimalist/bedroom_minimalist_27.jpg,bedroom,3.5,train
bathroom/industrial/bathroom_industrial_75.jpg,bathroom,3.0,train
bedroom/boho/bedroom_boho_135.jpg,bedroom,3.2,train
bedroom/modern/bedroom_modern_12.jpg,bedroom,4.5,train
living_room/boho/living_room_boho_159.jpg,living room,3.2,train
living_room/modern/living_room_modern_138.jpg,living room,4.5,train
living_room/scandinavian/living_room_scandinavian_127.jpg,living room,4.0,train
bedroom/minimalist/bedroom_minimalist_75.jpg,bedroom,3.5,train
bathroom/scandinavian/bathroom_scandinavian_75.jpg,bathroom,4.0,train
living_room/minimalist/living_room_minimalist_35.jpg,living room,3.5,train
kitchen/modern/kitchen_modern_169.jpg,kitchen,4.5,train
living_room/modern/living_room_modern_105.jpg,living room,4.5,train
living_room/industrial/living_room_industrial_24.jpg,living room,3.0,train
kitchen/boho/kitchen_boho_5.jpg,kitchen,3.2,train
kitchen/modern/kitchen_modern_316.jpg,kitchen,4.5,train
living_room/industrial/living_room_industrial_121.jpg,living room,3.0,train
bathroom/industrial/bathroom_industrial_73.jpg,bathroom,3.0,train
living_room/industrial/living_room_industrial_149.jpg,living room,3.0,train
kitchen/minimalist/kitchen_minimalist_58.jpg,kitchen,3.5,train
living_room/minimalist/living_room_minimalist_70.jpg,living room,3.5,train
bathroom/modern/bathroom_modern_113.jpg,bathroom,4.5,train
living_room/modern/living_room_modern_46.jpg,living room,4.5,train
living_room/scandinavian/living_room_scandinavian_53.jpg,living room,4.0,train
bedroom/modern/bedroom_modern_26.jpg,bedroom,4.5,train
bedroom/boho/bedroom_boho_139.jpg,bedroom,3.2,train
bedroom/scandinavian/bedroom_scandinavian_137.jpg,bedroom,4.0,train
kitchen/boho/kitchen_boho_201.jpg,kitchen,3.2,train
kitchen/modern/kitchen_modern_287.jpg,kitchen,4.5,train
bedroom/minimalist/bedroom_minimalist_59.jpg,bedroom,3.5,train
kitchen/modern/kitchen_modern_16.jpg,kitchen,4.5,train
living_room/modern/living_room_modern_251.jpg,living room,4.5,train
kitchen/modern/kitchen_modern_9.jpg,kitchen,4.5,train
kitchen/boho/kitchen_boho_47.jpg,kitchen,3.2,train
kitchen/scandinavian/kitchen_scandinavian_0.jpg,kitchen,4.0,train
living_room/boho/living_room_boho_29.jpg,living room,3.2,train
living_room/boho/living_room_boho_44.jpg,living room,3.2,train
bedroom/scandinavian/bedroom_scandinavian_38.jpg,bedroom,4.0,train
kitchen/industrial/kitchen_industrial_141.jpg,kitchen,3.0,train
bathroom/modern/bathroom_modern_29.jpg,bathroom,4.5,train
bedroom/industrial/bedroom_industrial_118.jpg,bedroom,3.0,train
living_room/modern/living_room_modern_244.jpg,living room,4.5,train
kitchen/boho/kitchen_boho_234.jpg,kitchen,3.2,train
bathroom/scandinavian/bathroom_scandinavian_24.jpg,bathroom,4.0,train
living_room/minimalist/living_room_minimalist_117.jpg,living room,3.5,train
living_room/modern/living_room_modern_174.jpg,living room,4.5,train
kitchen/industrial/kitchen_industrial_42.jpg,kitchen,3.0,train
bedroom/modern/bedroom_modern_75.jpg,bedroom,4.5,train
bedroom/modern/bedroom_modern_110.jpg,bedroom,4.5,train
kitchen/boho/kitchen_boho_453.jpg,kitchen,3.2,train
bathroom/minimalist/bathroom_minimalist_163.jpg,bathroom,3.5,train
living_room/boho/living_room_boho_180.jpg,living room,3.2,train
living_room/scandinavian/living_room_scandinavian_148.jpg,living room,4.0,train
kitchen/minimalist/kitchen_minimalist_161.jpg,kitchen,3.5,train
kitchen/industrial/kitchen_industrial_9.jpg,kitchen,3.0,train
kitchen/minimalist/kitchen_minimalist_89.jpg,kitchen,3.5,train
kitchen/boho/kitchen_boho_428.jpg,kitchen,3.2,train
kitchen/industrial/kitchen_industrial_151.jpg,kitchen,3.0,train
kitchen/minimalist/kitchen_minimalist_25.jpg,kitchen,3.5,train
living_room/minimalist/living_room_minimalist_127.jpg,living room,3.5,train
bedroom/modern/bedroom_modern_118.jpg,bedroom,4.5,train
kitchen/industrial/kitchen_industrial_73.jpg,kitchen,3.0,train
kitchen/modern/kitchen_modern_102.jpg,kitchen,4.5,train
kitchen/modern/kitchen_modern_277.jpg,kitchen,4.5,train
bedroom/boho/bedroom_boho_72.jpg,bedroom,3.2,train
kitchen/modern/kitchen_modern_263.jpg,kitchen,4.5,train
kitchen/modern/kitchen_modern_370.jpg,kitchen,4.5,train
bedroom/modern/bedroom_modern_95.jpg,bedroom,4.5,train
bathroom/scandinavian/bathroom_scandinavian_93.jpg,bathroom,4.0,train
kitchen/modern/kitchen_modern_176.jpg,kitchen,4.5,train
bedroom/boho/bedroom_boho_114.jpg,bedroom,3.2,train
living_room/minimalist/living_room_minimalist_71.jpg,living room,3.5,train
kitchen/boho/kitchen_boho_102.jpg,kitchen,3.2,train
bathroom/minimalist/bathroom_minimalist_63.jpg,bathroom,3.5,train
bathroom/boho/bathroom_boho_27.jpg,bathroom,3.2,train
living_room/minimalist/living_room_minimalist_57.jpg,living room,3.5,train
bedroom/modern/bedroom_modern_163.jpg,bedroom,4.5,train
living_room/boho/living_room_boho_72.jpg,living room,3.2,train
bedroom/scandinavian/bedroom_scandinavian_94.jpg,bedroom,4.0,train
kitchen/scandinavian/kitchen_scandinavian_12.jpg,kitchen,4.0,train
living_room/minimalist/living_room_minimalist_19.jpg,living room,3.5,train
bedroom/boho/bedroom_boho_50.jpg,bedroom,3.2,train
living_room/boho/living_room_boho_145.jpg,living room,3.2,train
bathroom/minimalist/bathroom_minimalist_1.jpg,bathroom,3.5,train
living_room/minimalist/living_room_minimalist_1.jpg,living room,3.5,train
kitchen/boho/kitchen_boho_70.jpg,kitchen,3.2,train
living_room/industrial/living_room_industrial_30.jpg,living room,3.0,train
bedroom/modern/bedroom_modern_166.jpg,bedroom,4.5,train
kitchen/industrial/kitchen_industrial_62.jpg,kitchen,3.0,train
bathroom/scandinavian/bathroom_scandinavian_99.jpg,bathroom,4.0,train
kitchen/modern/kitchen_modern_183.jpg,kitchen,4.5,train
living_room/modern/living_room_modern_111.jpg,living room,4.5,train
bathroom/industrial/bathroom_industrial_42.jpg,bathroom,3.0,train
kitchen/modern/kitchen_modern_112.jpg,kitchen,4.5,train
bedroom/industrial/bedroom_industrial_146.jpg,bedroom,3.0,train
bedroom/industrial/bedroom_industrial_149.jpg,bedroom,3.0,train
kitchen/boho/kitchen_boho_209.jpg,kitchen,3.2,train
kitchen/modern/kitchen_modern_226.jpg,kitchen,4.5,train
bedroom/modern/bedroom_modern_200.jpg,bedroom,4.5,train
living_room/scandinavian/living_room_scandinavian_89.jpg,living room,4.0,train
kitchen/modern/kitchen_modern_11.jpg,kitchen,4.5,train
bedroom/modern/bedroom_modern_182.jpg,bedroom,4.5,train
kitchen/boho/kitchen_boho_54.jpg,kitchen,3.2,train
living_room/minimalist/living_room_minimalist_33.jpg,living room,3.5,train
living_room/minimalist/living_room_minimalist_41.jpg,living room,3.5,train
kitchen/modern/kitchen_modern_182.jpg,kitchen,4.5,train
kitchen/scandinavian/kitchen_scandinavian_93.jpg,kitchen,4.0,train
kitchen/boho/kitchen_boho_179.jpg,kitchen,3.2,train
bedroom/scandinavian/bedroom_scandinavian_151.jpg,bedroom,4.0,train
kitchen/industrial/kitchen_industrial_112.jpg,kitchen,3.0,train
kitchen/modern/kitchen_modern_367.jpg,kitchen,4.5,train
living_room/modern/living_room_modern_167.jpg,living room,4.5,train
bathroom/modern/bathroom_modern_124.jpg,bathroom,4.5,train
bedroom/modern/bedroom_modern_187.jpg,bedroom,4.5,train
living_room/modern/living_room_modern_47.jpg,living room,4.5,train
kitchen/boho/kitchen_boho_356.jpg,kitchen,3.2,train
kitchen/industrial/kitchen_industrial_129.jpg,kitchen,3.0,train
kitchen/industrial/kitchen_industrial_72.jpg,kitchen,3.0,train
kitchen/boho/kitchen_boho_181.jpg,kitchen,3.2,train
living_room/minimalist/living_room_minimalist_196.jpg,living room,3.5,train
living_room/scandinavian/living_room_scandinavian_0.jpg,living room,4.0,train
kitchen/boho/kitchen_boho_313.jpg,kitchen,3.2,train
bathroom/boho/bathroom_boho_0.jpg,bathroom,3.2,train
bedroom/scandinavian/bedroom_scandinavian_50.jpg,bedroom,4.0,train
bathroom/industrial/bathroom_industrial_127.jpg,bathroom,3.0,train
bedroom/industrial/bedroom_industrial_139.jpg,bedroom,3.0,train
kitchen/minimalist/kitchen_minimalist_51.jpg,kitchen,3.5,train
kitchen/minimalist/kitchen_minimalist_102.jpg,kitchen,3.5,train
kitchen/industrial/kitchen_industrial_24.jpg,kitchen,3.0,train
kitchen/industrial/kitchen_industrial_78.jpg,kitchen,3.0,train
bathroom/minimalist/bathroom_minimalist_96.jpg,bathroom,3.5,train
living_room/boho/living_room_boho_6.jpg,living room,3.2,train
kitchen/boho/kitchen_boho_145.jpg,kitchen,3.2,train
kitchen/boho/kitchen_boho_308.jpg,kitchen,3.2,train
living_room/modern/living_room_modern_296.jpg,living room,4.5,train
bathroom/scandinavian/bathroom_scandinavian_8.jpg,bathroom,4.0,train
kitchen/modern/kitchen_modern_380.jpg,kitchen,4.5,train
living_room/modern/living_room_modern_63.jpg,living room,4.5,train
kitchen/minimalist/kitchen_minimalist_107.jpg,kitchen,3.5,train
kitchen/boho/kitchen_boho_469.jpg,kitchen,3.2,train
kitchen/minimalist/kitchen_minimalist_109.jpg,kitchen,3.5,train
bedroom/industrial/bedroom_industrial_136.jpg,bedroom,3.0,train
bedroom/scandinavian/bedroom_scandinavian_136.jpg,bedroom,4.0,train
kitchen/boho/kitchen_boho_392.jpg,kitchen,3.2,train
living_room/minimalist/living_room_minimalist_153.jpg,living room,3.5,train
living_room/modern/living_room_modern_260.jpg,living room,4.5,train
kitchen/scandinavian/kitchen_scandinavian_73.jpg,kitchen,4.0,train
living_room/industrial/living_room_industrial_105.jpg,living room,3.0,train
living_room/minimalist/living_room_minimalist_89.jpg,living room,3.5,train
living_room/modern/living_room_modern_32.jpg,living room,4.5,train
kitchen/industrial/kitchen_industrial_53.jpg,kitchen,3.0,train
bathroom/scandinavian/bathroom_scandinavian_83.jpg,bathroom,4.0,train
living_room/modern/living_room_modern_77.jpg,living room,4.5,train
bathroom/industrial/bathroom_industrial_61.jpg,bathroom,3.0,train
kitchen/modern/kitchen_modern_216.jpg,kitchen,4.5,train
kitchen/boho/kitchen_boho_236.jpg,kitchen,3.2,train
kitchen/minimalist/kitchen_minimalist_29.jpg,kitchen,3.5,train
bathroom/modern/bathroom_modern_30.jpg,bathroom,4.5,train
kitchen/boho/kitchen_boho_327.jpg,kitchen,3.2,train
living_room/industrial/living_room_industrial_181.jpg,living room,3.0,train
living_room/industrial/living_room_industrial_122.jpg,living room,3.0,train
kitchen/boho/kitchen_boho_159.jpg,kitchen,3.2,train
living_room/boho/living_room_boho_47.jpg,living room,3.2,train
bathroom/minimalist/bathroom_minimalist_67.jpg,bathroom,3.5,train
bedroom/modern/bedroom_modern_96.jpg,bedroom,4.5,train
kitchen/boho/kitchen_boho_177.jpg,kitchen,3.2,train
kitchen/industrial/kitchen_industrial_66.jpg,kitchen,3.0,train
living_room/boho/living_room_boho_170.jpg,living room,3.2,train
bathroom/scandinavian/bathroom_scandinavian_59.jpg,bathroom,4.0,train
bedroom/scandinavian/bedroom_scandinavian_12.jpg,bedroom,4.0,train
bedroom/modern/bedroom_modern_38.jpg,bedroom,4.5,train
living_room/modern/living_room_modern_16.jpg,living room,4.5,train
bedroom/industrial/bedroom_industrial_150.jpg,bedroom,3.0,train
bathroom/minimalist/bathroom_minimalist_144.jpg,bathroom,3.5,train
bathroom/minimalist/bathroom_minimalist_89.jpg,bathroom,3.5,train
living_room/minimalist/living_room_minimalist_125.jpg,living room,3.5,train
bedroom/industrial/bedroom_industrial_105.jpg,bedroom,3.0,train
kitchen/modern/kitchen_modern_115.jpg,kitchen,4.5,train
bathroom/industrial/bathroom_industrial_37.jpg,bathroom,3.0,train
living_room/modern/living_room_modern_86.jpg,living room,4.5,train
living_room/boho/living_room_boho_58.jpg,living room,3.2,train
living_room/scandinavian/living_room_scandinavian_64.jpg,living room,4.0,train
bathroom/boho/bathroom_boho_13.jpg,bathroom,3.2,train
kitchen/boho/kitchen_boho_397.jpg,kitchen,3.2,train
bedroom/industrial/bedroom_industrial_31.jpg,bedroom,3.0,train
living_room/scandinavian/living_room_scandinavian_160.jpg,living room,4.0,train
bathroom/industrial/bathroom_industrial_88.jpg,bathroom,3.0,train
living_room/minimalist/living_room_minimalist_148.jpg,living room,3.5,train
bathroom/boho/bathroom_boho_77.jpg,bathroom,3.2,train
bathroom/boho/bathroom_boho_18.jpg,bathroom,3.2,train
kitchen/boho/kitchen_boho_149.jpg,kitchen,3.2,train
bedroom/minimalist/bedroom_minimalist_141.jpg,bedroom,3.5,train
living_room/minimalist/living_room_minimalist_60.jpg,living room,3.5,train
kitchen/boho/kitchen_boho_393.jpg,kitchen,3.2,train
living_room/boho/living_room_boho_142.jpg,living room,3.2,train
bathroom/minimalist/bathroom_minimalist_6.jpg,bathroom,3.5,train
living_room/scandinavian/living_room_scandinavian_76.jpg,living room,4.0,train
living_room/modern/living_room_modern_258.jpg,living room,4.5,train
kitchen/modern/kitchen_modern_99.jpg,kitchen,4.5,train
bedroom/minimalist/bedroom_minimalist_52.jpg,bedroom,3.5,train
kitchen/modern/kitchen_modern_72.jpg,kitchen,4.5,train
bathroom/boho/bathroom_boho_30.jpg,bathroom,3.2,train
kitchen/boho/kitchen_boho_342.jpg,kitchen,3.2,train
living_room/minimalist/living_room_minimalist_58.jpg,living room,3.5,train
kitchen/modern/kitchen_modern_129.jpg,kitchen,4.5,train
bedroom/scandinavian/bedroom_scandinavian_71.jpg,bedroom,4.0,train
kitchen/boho/kitchen_boho_417.jpg,kitchen,3.2,train
kitchen/industrial/kitchen_industrial_180.jpg,kitchen,3.0,train
living_room/modern/living_room_modern_84.jpg,living room,4.5,train
bedroom/modern/bedroom_modern_119.jpg,bedroom,4.5,train
bedroom/modern/bedroom_modern_189.jpg,bedroom,4.5,train
living_room/modern/living_room_modern_74.jpg,living room,4.5,train
bathroom/industrial/bathroom_industrial_94.jpg,bathroom,3.0,train
kitchen/modern/kitchen_modern_87.jpg,kitchen,4.5,train
bathroom/industrial/bathroom_industrial_60.jpg,bathroom,3.0,train
